"subject" "activity" "tBodyAcc-mean()-X" "tBodyAcc-mean()-Y" "tBodyAcc-mean()-Z" "tBodyAcc-std()-X" "tBodyAcc-std()-Y" "tBodyAcc-std()-Z" "tGravityAcc-mean()-X" "tGravityAcc-mean()-Y" "tGravityAcc-mean()-Z" "tGravityAcc-std()-X" "tGravityAcc-std()-Y" "tGravityAcc-std()-Z" "tBodyAccJerk-mean()-X" "tBodyAccJerk-mean()-Y" "tBodyAccJerk-mean()-Z" "tBodyAccJerk-std()-X" "tBodyAccJerk-std()-Y" "tBodyAccJerk-std()-Z" "tBodyGyro-mean()-X" "tBodyGyro-mean()-Y" "tBodyGyro-mean()-Z" "tBodyGyro-std()-X" "tBodyGyro-std()-Y" "tBodyGyro-std()-Z" "tBodyGyroJerk-mean()-X" "tBodyGyroJerk-mean()-Y" "tBodyGyroJerk-mean()-Z" "tBodyGyroJerk-std()-X" "tBodyGyroJerk-std()-Y" "tBodyGyroJerk-std()-Z" "tBodyAccMag-mean()" "tBodyAccMag-std()" "tGravityAccMag-mean()" "tGravityAccMag-std()" "tBodyAccJerkMag-mean()" "tBodyAccJerkMag-std()" "tBodyGyroMag-mean()" "tBodyGyroMag-std()" "tBodyGyroJerkMag-mean()" "tBodyGyroJerkMag-std()" "fBodyAcc-mean()-X" "fBodyAcc-mean()-Y" "fBodyAcc-mean()-Z" "fBodyAcc-std()-X" "fBodyAcc-std()-Y" "fBodyAcc-std()-Z" "fBodyAccJerk-mean()-X" "fBodyAccJerk-mean()-Y" "fBodyAccJerk-mean()-Z" "fBodyAccJerk-std()-X" "fBodyAccJerk-std()-Y" "fBodyAccJerk-std()-Z" "fBodyGyro-mean()-X" "fBodyGyro-mean()-Y" "fBodyGyro-mean()-Z" "fBodyGyro-std()-X" "fBodyGyro-std()-Y" "fBodyGyro-std()-Z" "fBodyAccMag-mean()" "fBodyAccMag-std()" "fBodyBodyAccJerkMag-mean()" "fBodyBodyAccJerkMag-std()" "fBodyBodyGyroMag-mean()" "fBodyBodyGyroMag-std()" "fBodyBodyGyroJerkMag-mean()" "fBodyBodyGyroJerkMag-std()"
16 NA 0.276368075510417 -0.0156555113305903 -0.108240602357639 -0.581246934226736 -0.565893617947222 -0.509123282164236 0.635721525149306 -0.0612377584097222 0.0962551636916667 -0.967309716493056 -0.960441605243056 -0.941429561395833 0.0786064921552083 0.00796360093288194 -0.000536561059704861 -0.656587956006944 -0.6680376389375 -0.708235339142708 -0.00744050713763889 -0.0734673494850694 0.0692986844340278 -0.752445835034722 -0.764086219826389 -0.671349728381944 -0.109326316230069 -0.0414349722228819 -0.0538152838248958 -0.823414409861111 -0.836256200416667 -0.794882389409722 -0.520305487574271 -0.581668181076389 -0.520305487574271 -0.581668181076389 -0.653758147631944 -0.647303511754514 -0.649279770763889 -0.736267079652778 -0.824587442326389 -0.843380990625 -0.622738213878819 -0.590933724472778 -0.577299860058056 -0.567016743338125 -0.581588548526042 -0.512779724418056 -0.677935046493056 -0.685306600895833 -0.688984123059028 -0.665153499758264 -0.671863005752083 -0.726143894847222 -0.740115487449306 -0.770561765659722 -0.6947119715625 -0.759238587847222 -0.763655768611111 -0.69564074703125 -0.584596661417708 -0.646464250035069 -0.639139364432118 -0.660524333436458 -0.774250536527778 -0.758339584576389 -0.840705576180556 -0.8583287403125
17 "5" 0.277942503333333 -0.0174120064169231 -0.111432145565 -0.991163919871795 -0.968176663717949 -0.970462679230769 0.904678547435897 -0.257486817948718 -0.202687757012821 -0.985751365769231 -0.975810476025641 -0.969171762179487 0.0740864955641026 0.00657853452564103 -0.00403599594166667 -0.992094005512821 -0.98666125974359 -0.991217027307692 -0.0269576937130769 -0.0770632126371795 0.0880561869358974 -0.981373082948718 -0.985121164615385 -0.985538363333333 -0.101289168653846 -0.0404518753974359 -0.0546331330897436 -0.989257196282051 -0.993699908589744 -0.992327099487179 -0.977635981410256 -0.975377309871795 -0.977635981410256 -0.975377309871795 -0.991742753589744 -0.990363248205128 -0.978184576538462 -0.977680837435897 -0.993672973717949 -0.992372117307692 -0.990927533846154 -0.97417056948718 -0.980231575769231 -0.991318528333333 -0.966427323846154 -0.966999000897436 -0.992129225769231 -0.986278342435897 -0.989563633076923 -0.992775377692308 -0.988200349487179 -0.991450377692308 -0.980696264102564 -0.987334041282051 -0.985954978205128 -0.981791318076923 -0.983946584871795 -0.986725274871795 -0.980967748205128 -0.975504840641026 -0.990162798846154 -0.989472086666667 -0.984291131538461 -0.977263418717949 -0.992723939358974 -0.992177303589744
17 NA 0.272977098027586 -0.017576461924931 -0.10859944344069 -0.505519806877345 -0.459104061354759 -0.577235741682069 0.643600140310345 0.051826216862069 0.0320499436603448 -0.968011592206897 -0.954237517137931 -0.943624252551724 0.0833747660006897 0.00900347967203448 0.00451540539293104 -0.599360713637931 -0.583171544428965 -0.765496655827586 -0.0113632800200138 -0.0842299663971655 0.0740580727902414 -0.699203419551724 -0.705626276241379 -0.64951968929069 -0.109619930183793 -0.0388276874816897 -0.0498320248936897 -0.734361089413793 -0.780880120793103 -0.758741261068966 -0.458288066470828 -0.544813715947931 -0.458288066470828 -0.544813715947931 -0.617045716560345 -0.614220482442414 -0.594957684132931 -0.688946036951724 -0.761154406 -0.78030748862069 -0.560561545821828 -0.501570765668172 -0.648670998110345 -0.486513443482069 -0.472168721970345 -0.573142472101724 -0.642595715608621 -0.616345067572414 -0.752222861482759 -0.59148985789069 -0.575733315351034 -0.777441081551724 -0.660934905912069 -0.717566207206897 -0.657169645034483 -0.71310805603931 -0.701460469172414 -0.680113008382759 -0.556145257297586 -0.610083508751034 -0.618879680687931 -0.612746289326207 -0.711726754068966 -0.729775901310345 -0.785121851965517 -0.791076368413793
18 "5" 0.278458805890411 -0.0166353518150685 -0.108453355945205 -0.992019762739726 -0.95422343630137 -0.961873909178082 0.947573239863014 -0.204206320958904 -0.0485767106575342 -0.994270075205479 -0.981335941917808 -0.976044291369863 0.0753539482328767 0.0104698718417123 -0.00181640480191781 -0.989436673835616 -0.975277836849315 -0.988455249452055 -0.0265873248835616 -0.0732260127945206 0.0843190675616438 -0.962254249589041 -0.980417134246575 -0.972820402739726 -0.0987174024657534 -0.0406573412739726 -0.0532384453013699 -0.981970965890411 -0.991151973150685 -0.986259015753425 -0.972607495342466 -0.972285545479452 -0.972607495342466 -0.972285545479452 -0.98596529369863 -0.986015285890411 -0.963006793150685 -0.959797118082192 -0.988685954931507 -0.988519665753425 -0.990409919315068 -0.961239135479452 -0.975772813972603 -0.992789068493151 -0.952911994794521 -0.957216177945206 -0.989544971232877 -0.975243689589041 -0.986265653561644 -0.990287933424657 -0.977179032191781 -0.989275839041096 -0.964428926438356 -0.983561159726027 -0.974294413013699 -0.962272711643836 -0.978801848493151 -0.974822589589041 -0.976797646027397 -0.973264853561644 -0.984987073150685 -0.986277356712329 -0.972352593013699 -0.95911345739726 -0.988960668767123 -0.988407465205479
18 NA 0.275788654810997 -0.0174456619022945 -0.108026681804124 -0.620010664776632 -0.545060006243986 -0.63630296580756 0.658987546013746 0.0314859614948454 0.124750939704467 -0.97659368556701 -0.966583420309278 -0.955267379415808 0.0780144921522337 0.0134909130770103 0.00151707208159175 -0.670727500446735 -0.672183840927835 -0.811837091271478 -0.0401116823475945 -0.066463865592268 0.0924761938900344 -0.764968100182131 -0.726423412268041 -0.68861530742268 -0.0933206405110653 -0.045050164914433 -0.057753811012646 -0.808004623505155 -0.857183086323024 -0.801576732508591 -0.579541853642612 -0.618775681364261 -0.579541853642612 -0.618775681364261 -0.69569015790378 -0.684805319436426 -0.652454596151203 -0.729616452810997 -0.827592798281787 -0.863490883745704 -0.64494495604811 -0.589009146907217 -0.707408970790378 -0.611353944707904 -0.552544821350515 -0.62906318885567 -0.689933076357388 -0.686132317766323 -0.794592046426117 -0.680362522920962 -0.679498084054983 -0.827781316941581 -0.743438035835052 -0.774448439003436 -0.701147259037801 -0.774521924037801 -0.704693219381443 -0.71409236137457 -0.627726919838488 -0.673858214226804 -0.681449535487972 -0.690965307010309 -0.777136057869416 -0.747298251367698 -0.858499008281787 -0.880582553886598
19 "5" 0.27817226 -0.0154244056945205 -0.10904190460274 -0.989910996849315 -0.944430270684931 -0.952599653972603 0.944045837534247 -0.223897807808219 0.130643717849315 -0.992411542465753 -0.971426607808219 -0.958862043972603 0.0754120366712329 0.00991338273931507 0.00129216333878082 -0.984792035205479 -0.970543276575342 -0.986142491917808 -0.025090574020274 -0.0631429827260274 0.0710520180136986 -0.946109711917808 -0.96957632369863 -0.960734258356164 -0.0990467890520548 -0.0422918533780822 -0.0523769867072603 -0.97512668739726 -0.988096672191781 -0.983453911232877 -0.960505683561644 -0.962549342465753 -0.960505683561644 -0.962549342465753 -0.983068923561644 -0.979640838082192 -0.94174504109589 -0.937951031506849 -0.985801637671233 -0.983069427945205 -0.987352048356164 -0.952872872465753 -0.968543351780822 -0.991161671369863 -0.943193755068493 -0.947753961643836 -0.985039596164384 -0.970011345890411 -0.983463295479452 -0.985913722328767 -0.973588517808219 -0.987524587534247 -0.947865639178082 -0.975061671643836 -0.965100636164384 -0.946607045616438 -0.966967238082192 -0.963212791780822 -0.968910788767123 -0.964259110821918 -0.979135412739726 -0.979179149452055 -0.958578129589041 -0.936723548493151 -0.984536610136986 -0.982228582191781
19 NA 0.267574496090592 -0.018909940591885 -0.120626222298878 -0.469037315264495 -0.395781257272997 -0.572009501116725 0.356100834912892 0.177876078501742 0.259049174310906 -0.949611563170732 -0.956157623554007 -0.937460534146341 0.0779271172215679 0.012005471256521 -0.00266426405726829 -0.465860478197178 -0.469764353190244 -0.633920102852613 -0.042001569397193 -0.0694136027017422 0.092763581815784 -0.559367108979791 -0.561020197113972 -0.565547022745993 -0.0871895599344948 -0.0373108335314634 -0.0581319162533101 -0.52821179863554 -0.659323484162369 -0.611199702645889 -0.422389322160592 -0.507222628205819 -0.422389322160592 -0.507222628205819 -0.472742360893728 -0.505842849665157 -0.449002412988153 -0.526701016608014 -0.606528346713589 -0.660109628373868 -0.485231457509094 -0.412264766165575 -0.565246699310976 -0.46400163388885 -0.426032844906098 -0.612260831182578 -0.493479757431568 -0.501739900931359 -0.60397211489547 -0.485421410115331 -0.470602294202369 -0.662643169510767 -0.452676152193031 -0.556452703499652 -0.510427750434216 -0.594715537581742 -0.569509883154007 -0.626438792254355 -0.451481228600941 -0.620066258365854 -0.473541421889965 -0.555093951912195 -0.554311764695819 -0.592531461646342 -0.652110350560976 -0.696229476303136
20 "5" 0.278076904657534 -0.0180695049161644 -0.100402759931507 -0.967209961232877 -0.87541041109589 -0.913142481643836 0.911231752465753 -0.305938716712329 0.0708655286023288 -0.981916942054795 -0.957462721369863 -0.942437325616438 0.0763556159315068 0.0116930221630137 -0.00613681937487671 -0.959528332191781 -0.935605650958904 -0.958936310958904 -0.0241335049573973 -0.0698308923617808 0.0773671448739726 -0.886749172739726 -0.903913940684931 -0.907343324657534 -0.102049132684932 -0.0432152397506849 -0.051815224739726 -0.921644239863014 -0.947633070684932 -0.948669854794521 -0.92240685739726 -0.910672094794521 -0.92240685739726 -0.910672094794521 -0.956624899041096 -0.938454372328767 -0.883675028630137 -0.843683410273973 -0.94793650109589 -0.926328788356164 -0.96193272890411 -0.898194212465753 -0.929985824794521 -0.96980617890411 -0.872525409452055 -0.910995860273973 -0.959710489315069 -0.935717554109589 -0.952741107945206 -0.963098911506849 -0.94047417890411 -0.963973097671233 -0.881019424794521 -0.91064914109589 -0.911409911643836 -0.890525705068493 -0.901237499589041 -0.914872014383562 -0.921225595205479 -0.918651880273973 -0.940007897123288 -0.936025033013699 -0.879437674794521 -0.849127347123288 -0.929600007123288 -0.927225720410959
20 NA 0.265918520519573 -0.0174670680451601 -0.110010377746619 -0.510709618597153 -0.237865601758363 -0.562474446683274 0.55447141505694 0.0324812130782918 0.116677954689395 -0.95204100569395 -0.951219310355872 -0.940603343437722 0.0807176386377224 -0.000254459056014235 -0.00408248503938434 -0.540738141682206 -0.421069738220641 -0.69239857688968 -0.0242788543604982 -0.0813125226236299 0.0877741376720996 -0.632067160373666 -0.487886391176833 -0.428542131033452 -0.0931462801700712 -0.0409732892982206 -0.0549456719622776 -0.640346399115658 -0.615865297220641 -0.555674454125267 -0.412005086826605 -0.484428033711744 -0.412005086826605 -0.484428033711744 -0.532169901260498 -0.497768383144235 -0.421567973005694 -0.511528363797438 -0.615493962576512 -0.620421081908897 -0.52189987554484 -0.303832633730036 -0.596169016286121 -0.507896359321779 -0.253981107802491 -0.579067007153025 -0.572393845600459 -0.459611152293594 -0.675707184523132 -0.549399103809253 -0.41820882199274 -0.707651923455516 -0.56031047424484 -0.508009531463238 -0.416357412135231 -0.656150161263345 -0.480911135225267 -0.486708607169039 -0.466509816388256 -0.578074046556228 -0.492233863641423 -0.509368125131886 -0.536187735486904 -0.580400993007117 -0.631078570446335 -0.634267807312455
21 "5" 0.27695224258427 -0.0167084730205618 -0.110417855808989 -0.981419961123596 -0.943601625393258 -0.946123407078652 0.881213341910112 -0.346155558876404 -0.207685689775281 -0.982906668876405 -0.977681415955056 -0.958590002247191 0.0754543858764045 0.0100621171270225 -0.00332093673865168 -0.97706335011236 -0.963921458202247 -0.977915677191011 -0.0191731896359551 -0.0738115865407865 0.0864863265393258 -0.962514526067416 -0.955979192696629 -0.959327022022472 -0.103199796370787 -0.0404300756516854 -0.0538211740234831 -0.971866494606742 -0.976815894044944 -0.975427259325843 -0.958774298089888 -0.956919898202247 -0.958774298089888 -0.956919898202247 -0.974765161910112 -0.97160651494382 -0.949837151797753 -0.945614401797753 -0.976857084157303 -0.976153687752809 -0.978327686179775 -0.949694904269663 -0.960274142134831 -0.982892836629213 -0.94354515752809 -0.942458908314607 -0.976803010674157 -0.964503015505618 -0.974780645393258 -0.979530485393258 -0.966024075955056 -0.979723339662921 -0.956989964269663 -0.960082591123596 -0.959432562359551 -0.964530315842697 -0.954080913707865 -0.963124572134831 -0.962291334157303 -0.960041844382022 -0.970634296404494 -0.97192611741573 -0.956723022359551 -0.947763172921348 -0.976126760674157 -0.977706619550562
21 NA 0.27761000884953 -0.0179337326222257 -0.108321100041066 -0.586087026175549 -0.460119789959906 -0.592478735253918 0.58008966569279 0.000528374373040752 0.0991083974420063 -0.960754399153605 -0.967001027931034 -0.951560624043887 0.0841085923131661 0.0016705654994395 -0.0127063895929467 -0.622397511836865 -0.581805368172705 -0.727114910768213 -0.0299953887334984 -0.0797722070874608 0.086019416323511 -0.74976332362069 -0.711791279592476 -0.629748723096614 -0.0998213536733542 -0.040933410203837 -0.0532647216479624 -0.742435767780564 -0.770952960877743 -0.766426449184953 -0.525878574821003 -0.577410981115987 -0.525878574821003 -0.577410981115987 -0.627768342159561 -0.598731227282759 -0.622339865495298 -0.709880849712226 -0.760655862037618 -0.78166457984326 -0.614016186723511 -0.494478573331661 -0.637250255018495 -0.57675611353605 -0.476971487170533 -0.601132099729467 -0.643766450413166 -0.598853291728527 -0.709480040986207 -0.634546971731661 -0.592657117201567 -0.743364046234608 -0.694860662288401 -0.703315175652038 -0.639733045454545 -0.76819968531348 -0.720417657554859 -0.662809371191536 -0.573953845836991 -0.645797296081818 -0.598584709160564 -0.603317954660502 -0.726183885768025 -0.750024314520376 -0.78446686184953 -0.795121175768025
22 "5" 0.279053861587302 -0.0158563207496825 -0.104967423820635 -0.985000527142857 -0.922693288412698 -0.942201655238095 0.954064297619048 -0.226418773650794 0.0323824977714286 -0.992827298253968 -0.971080742857143 -0.958890201587302 0.0752322891746032 0.0107286964173016 -0.00626291653857143 -0.975639080634921 -0.952303493968254 -0.981478064920635 -0.0275201762126984 -0.0690067688269841 0.0733466563174603 -0.917837043333333 -0.964714672857143 -0.96058251031746 -0.0975013472380952 -0.0420998733444444 -0.0513179245555556 -0.949716028730159 -0.984900134285714 -0.979753572380952 -0.954807661269841 -0.939866315079365 -0.954807661269841 -0.939866315079365 -0.975876006507936 -0.958825095396825 -0.931624303968254 -0.900776555555556 -0.978603529206349 -0.966086148412698 -0.980373909206349 -0.929161387619048 -0.957101794126984 -0.987400306031746 -0.923657558412698 -0.938409884920635 -0.974969214761905 -0.952141454126984 -0.977567430952381 -0.978773000952381 -0.956169964285714 -0.984305238253968 -0.917018098571429 -0.97068244031746 -0.962327765238095 -0.919851782380952 -0.962172736666667 -0.963652778888889 -0.949044483015873 -0.943739135238095 -0.959743877936508 -0.95665395968254 -0.932065270793651 -0.900222411269841 -0.968377798253968 -0.965344726666667
22 NA 0.273721066762791 -0.017064474742845 -0.109574586227132 -0.438914143182674 -0.385820959897403 -0.584980940354651 0.525226434496124 0.0944924436744186 0.285581034801047 -0.950123306937985 -0.953963667415116 -0.934243901864341 0.0800483142186434 0.0163630554426357 -0.00746457187267442 -0.48956629408062 -0.46478987394031 -0.70650097879845 -0.00324129173697674 -0.101305020996512 0.0831682636403101 -0.64172996286938 -0.739937045891473 -0.579706686251938 -0.112128265389961 -0.0375732122545736 -0.0598984595928682 -0.650094481255814 -0.829407094224806 -0.684283277949612 -0.394042480582636 -0.511975229276047 -0.394042480582636 -0.511975229276047 -0.520375542577519 -0.499718011872519 -0.565885618854264 -0.621583702587984 -0.749770071937985 -0.792406858372093 -0.500809542763954 -0.405373234047287 -0.621444246120155 -0.417013796721705 -0.415934365386047 -0.598880364936046 -0.513729524929845 -0.482058926343023 -0.681618342286822 -0.510567116990116 -0.483655289030202 -0.730425920697674 -0.571828080922481 -0.747621413527132 -0.56547667779845 -0.664950560910853 -0.738061663294574 -0.624023170647287 -0.482833889488372 -0.608004336402326 -0.494043328203876 -0.512022824556589 -0.67837760124031 -0.650610913841085 -0.796448902364341 -0.803914687131783
23 "5" 0.277899323235294 -0.0177475547867647 -0.1105970177575 -0.985421519558824 -0.9584444925 -0.929409745147059 0.919857125882353 -0.117401359697059 -0.223631180906765 -0.984610385 -0.984818648823529 -0.947199734411765 0.0750206478676471 0.0105861517936765 -0.00529260911370588 -0.983141958970588 -0.975219983676471 -0.973595215441176 -0.0327397745133823 -0.0652264793213235 0.0816888999117647 -0.942011240294118 -0.948074760882353 -0.962389689411765 -0.0981481050441177 -0.0416774165735294 -0.0548226277867647 -0.972770702058824 -0.972509523235294 -0.984654516470588 -0.957212267058824 -0.9516698575 -0.957212267058824 -0.9516698575 -0.978671485441176 -0.974811528235294 -0.938430293382353 -0.923796565588235 -0.9763992525 -0.972387365294118 -0.983627197058824 -0.962831825294118 -0.945170568823529 -0.986333385588235 -0.958042411176471 -0.926110099117647 -0.983283252058823 -0.975176561617647 -0.969610229705882 -0.984531642205882 -0.977157997794118 -0.976241315882353 -0.947510436323529 -0.952781164558824 -0.967939565 -0.941698515588235 -0.945871186029412 -0.9642499225 -0.957986177058823 -0.955291356470588 -0.973798155735294 -0.9750536875 -0.944583829705882 -0.924805421470588 -0.972598810882353 -0.973849691470588
23 NA 0.272507686775 -0.0200012188921053 -0.108757777104605 -0.541435261380592 -0.436707216615263 -0.343445450652961 0.604718808618421 0.0441522190822368 0.113490671219408 -0.959870739506579 -0.954838701710526 -0.931336396710526 0.0784936762315461 0.0221633604441612 0.000305658327861842 -0.524311521286513 -0.539296246259211 -0.520163380363849 -0.0197066410630921 -0.0864828738743421 0.0731305044429276 -0.714072382401316 -0.400186590013158 -0.53078863551875 -0.0963749482953947 -0.0436290186444079 -0.0638451960186842 -0.6740956175 -0.450649898876645 -0.685908694572368 -0.437810314211513 -0.479212442383816 -0.437810314211513 -0.479212442383816 -0.498655884426974 -0.465653397885855 -0.456026654010592 -0.4565358188875 -0.544455110675987 -0.484817149684342 -0.513063948526974 -0.4557999658125 -0.388445950462171 -0.554991711678947 -0.464199279106217 -0.373809340534112 -0.535706783149013 -0.550625170039803 -0.491468571669737 -0.556881799601645 -0.560884628594079 -0.549541471338158 -0.626447595049342 -0.396008087190461 -0.539339094098684 -0.74284804293421 -0.409872246670724 -0.572525496586513 -0.433078400170724 -0.590336793570395 -0.446225263974342 -0.496322263987829 -0.442963075283882 -0.566857116644079 -0.497212471675658 -0.508709715010526
24 "5" 0.280348883913043 -0.0144785340348986 -0.108222553855072 -0.98725587115942 -0.936871974347826 -0.930283530144928 0.96644228 -0.145201300942029 -0.0530585403536232 -0.992197591884058 -0.968155388695652 -0.94618494942029 0.0746177416521739 0.0109839689101449 -0.00358774904913043 -0.980573836811594 -0.967745638695652 -0.977716354927536 -0.0278611511434783 -0.0692546674492754 0.077124614942029 -0.960738660289855 -0.967298518695652 -0.969958678115942 -0.0991947719855072 -0.0431738608 -0.0517180379565217 -0.975856809130435 -0.981983572028985 -0.983276883478261 -0.950061017681159 -0.94790101173913 -0.950061017681159 -0.94790101173913 -0.977620953913043 -0.973108343043478 -0.954518594057971 -0.95310477884058 -0.982387268985507 -0.979995718695652 -0.984183633623188 -0.948970158405797 -0.953817599275362 -0.988851853478261 -0.934454791304348 -0.923802467681159 -0.98116164057971 -0.967720592463768 -0.974170468405797 -0.981721691014493 -0.970228184202899 -0.979936740869565 -0.958540187246377 -0.970426493768116 -0.970133388405797 -0.961885695217391 -0.965798055507246 -0.972688652173913 -0.960066088115942 -0.949522556376812 -0.972251355217391 -0.973195509565217 -0.963922314202899 -0.954407176956522 -0.981119237826087 -0.9797551
24 NA 0.275974909246795 -0.0183907592357372 -0.107846377208333 -0.606504138011859 -0.504117863447436 -0.571525539298077 0.634946621217949 0.121196184028846 0.0878397922865385 -0.971599300416667 -0.959293204070513 -0.957834289134615 0.079326216211859 0.00241761641303526 -0.00776636232262821 -0.68716318224359 -0.623666196492949 -0.683000493977564 -0.019797455323718 -0.0802320502179487 0.0857330445317308 -0.735387405342949 -0.718264876410256 -0.650374166326923 -0.0999697807282692 -0.0381684505112179 -0.0560906606365385 -0.717745454591026 -0.750862048589744 -0.755580089326923 -0.547045625663141 -0.585170860595192 -0.547045625663141 -0.585170860595192 -0.655293085371795 -0.626646049586538 -0.622277580346154 -0.696513915054487 -0.749463507339744 -0.746757937724359 -0.646449292628205 -0.536878218896154 -0.589964303452885 -0.592593338677308 -0.519533578245192 -0.595993552567308 -0.701619659358974 -0.645239532842949 -0.663368837935897 -0.700436795224359 -0.625926638650641 -0.701137483782051 -0.67042992949359 -0.705782899519231 -0.651845974326923 -0.756949011634615 -0.729103946762821 -0.683350025544872 -0.581576516847179 -0.652056646946474 -0.635938537695513 -0.618147027126442 -0.70773559801282 -0.743964634647436 -0.753862418589744 -0.755553897051282
25 "5" 0.278013701621622 -0.0163569730274324 -0.107352957594595 -0.991970126756757 -0.954569225945946 -0.964642688108108 0.929794733108108 -0.159316786486486 0.201182106486486 -0.993148267702703 -0.980642970675676 -0.967792578648649 0.0752337295675676 0.0066321397672973 -0.00622808791433784 -0.988312658378378 -0.972272410540541 -0.987062685135135 -0.0247946750959459 -0.0698876853378378 0.0852685438243243 -0.971357421216216 -0.976757621081081 -0.971814139189189 -0.100473697756757 -0.0418294632148649 -0.0556979055540541 -0.977909693918919 -0.98724214 -0.980722294459459 -0.972663592162162 -0.968075629324324 -0.972663592162162 -0.968075629324324 -0.984647071216216 -0.982637080945946 -0.967077442837838 -0.959884274324324 -0.985091991216216 -0.983230809594595 -0.990093202837838 -0.959846189054054 -0.974051231216216 -0.992851743243243 -0.95417933 -0.96212373972973 -0.988404654864865 -0.972554452972973 -0.984832251216216 -0.989339890810811 -0.974029503513513 -0.987898048378378 -0.96807852527027 -0.97839988527027 -0.970456862567568 -0.97266417 -0.975960666081081 -0.974982088108108 -0.972355393243243 -0.970203660405405 -0.982294170810811 -0.982083315 -0.968972499594595 -0.961090396891892 -0.98401783027027 -0.983098935945946
25 NA 0.274702347459104 -0.0199771771968657 -0.1101318054 -0.65536240739403 -0.437949495049254 -0.576950822546269 0.615526322985075 0.0927699718985075 0.247629775703075 -0.94048960761194 -0.883515604459701 -0.86144006698209 0.0832086369922687 0.00633204252116418 -0.0112558377242687 -0.754524219283582 -0.667329957134328 -0.832749668059702 0.00183691848686567 -0.0869956899568657 0.102473481865463 -0.619464259334328 -0.702670717820896 -0.697840399044776 -0.109984701946209 -0.0383609138435821 -0.0555517848841194 -0.722465116955224 -0.883937213940299 -0.798963149641791 -0.49738625018806 -0.590745508134328 -0.49738625018806 -0.590745508134328 -0.739000796149254 -0.73579005958209 -0.550331619438508 -0.624465840956119 -0.819707914955224 -0.848377252328358 -0.695031210298507 -0.520545403528358 -0.686479932686567 -0.641687936749851 -0.435158723483582 -0.55690961214597 -0.763442431223881 -0.689326054298507 -0.81961163238806 -0.767591854029851 -0.665970905032836 -0.844617983731343 -0.60683902818806 -0.776627252089552 -0.697434529940299 -0.628047255328358 -0.667835658686567 -0.726196350686567 -0.633757499373134 -0.634657946197015 -0.734325290746269 -0.739691497492537 -0.706801802746269 -0.638923811522388 -0.852103541880597 -0.854436103880597
26 "5" 0.281127035405405 -0.0166608306652703 -0.110237796416216 -0.993069368783784 -0.949466155405405 -0.962988401351351 0.965460891621622 -0.140315421824324 0.0884142682297297 -0.992678782162162 -0.966986433783784 -0.964228470675676 0.0753578207972973 0.0081732226404054 -0.00219497782824324 -0.990498355 -0.975935485405405 -0.986693448648649 -0.0245345837959459 -0.0731385762635135 0.0776706781351351 -0.973785111216216 -0.982408142702703 -0.974891360675676 -0.100355997108108 -0.0409011992972973 -0.0532541948283784 -0.978472409324324 -0.989766989864865 -0.985992503243243 -0.968511694324324 -0.962697299189189 -0.968511694324324 -0.962697299189189 -0.986985213648649 -0.982626252972973 -0.968673955540541 -0.962653585540541 -0.98854482527027 -0.984253792432432 -0.991993372297297 -0.958402317837838 -0.97321515527027 -0.993702408378378 -0.947829677432432 -0.960027795540541 -0.990586982162162 -0.976267058648649 -0.984563921216216 -0.991275662027027 -0.977354949459459 -0.987428086216216 -0.969364268513514 -0.98388591027027 -0.974459323783784 -0.975321645675676 -0.981740873108108 -0.977351005 -0.970605250405405 -0.963909299324324 -0.98287688945946 -0.981129312702703 -0.972333108648649 -0.962967605810811 -0.985762255540541 -0.983313996081081
26 NA 0.271153896472013 -0.0160542132306258 -0.107032886406289 -0.537007770213836 -0.501379321785849 -0.644941082578616 0.533598489339623 0.166652880701258 0.268010353006918 -0.962032663207547 -0.958021132996855 -0.953645571320755 0.0821580412125786 0.00756164980842767 -0.00842499390026415 -0.611216533658176 -0.609145642320129 -0.729866897641509 -0.0197582835984277 -0.0849761501381761 0.0950698708948113 -0.71847829604717 -0.75838547827044 -0.640157685261006 -0.0984533987750943 -0.0403775476894025 -0.0564272739691132 -0.675040940316981 -0.800356023522013 -0.723560856886793 -0.515394912505975 -0.540691412003145 -0.515394912505975 -0.540691412003145 -0.6269525 -0.606404972156604 -0.630818903022013 -0.702774972434906 -0.754061139245283 -0.77965607427673 -0.571760656540566 -0.529450173302516 -0.666063348034591 -0.52502472977673 -0.519397262018553 -0.662283678081761 -0.631655739911635 -0.631676149162893 -0.719534163522013 -0.625210353552201 -0.611245577768553 -0.73918735408805 -0.641150918455975 -0.756411472264151 -0.623071415066038 -0.743673627845912 -0.76218939509434 -0.679765535628931 -0.55290549922044 -0.606435500856289 -0.608629600773585 -0.60749222678805 -0.723538568584906 -0.74065764445283 -0.786191162232704 -0.786916340849057
